,graphics_card_score,cpu_score,ram,storage_score,resolution_score,total
26,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.6469569216186244
27,-0.8738391170369582,-0.5866936863787856,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.5053349682646546
28,-1.226139035036012,-1.352258622836721,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-4.623199822721643
29,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.6469569216186244
30,-1.226139035036012,-1.352258622836721,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-4.623199822721643
31,-0.0600676146572343,-0.2313788212024561,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-1.839601611470436
32,-0.8738391170369582,-0.7283156397327553,-0.8040890110556124,-0.5902222964379814,-0.3637415439195001,-3.3602076081828076
33,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.6469569216186244
34,-0.8738391170369582,-0.7283156397327553,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-3.2271615700139282
35,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.19782594157161
36,-1.226139035036012,-1.5674635128087675,-0.8040890110556124,-0.6670739340714501,-0.8608157051198444,-5.125581198091686
37,-0.8738391170369582,-0.5866936863787856,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.5053349682646546
38,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.19782594157161
39,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.19782594157161
40,-0.0600676146572343,-0.2313788212024561,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-2.2593969630751327
41,-0.0256441162486165,0.2855497084181423,0.2453993679561279,0.4857006304305795,-0.3637415439195001,0.6272640466367331
42,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-3.5701052839851557
43,-0.0256441162486165,0.2855497084181423,1.9245807743749124,4.174579236837074,-0.3637415439195001,5.995324059462012
44,-1.261349356265398,-1.8903548465529307,-0.5941913352532643,-0.6670739340714501,-0.8608157051198444,-5.273785177262887
45,-1.365996791427596,-2.16973480910056,-1.2238843626603084,-0.7247126622965516,-0.3637415439195001,-5.848070169404516
46,-1.3284260017359046,-2.017361011126597,-0.5941913352532643,-0.6670739340714501,-0.8608157051198444,-5.467867987307061
47,-0.0600676146572343,-0.9667041946666614,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-2.9947223365393376
48,-0.0256441162486165,0.2855497084181423,0.2453993679561279,1.7153268325660778,-0.3637415439195001,1.8568902487722312
49,-1.226139035036012,-1.5674635128087675,-1.0139866868579606,-0.6670739340714501,-0.8608157051198444,-5.335478873894035
50,-0.0600676146572343,-0.6515407492431181,-0.5941913352532643,0.4857006304305795,-0.3637415439195001,-1.1838406126425371
51,-0.0256441162486165,0.2855497084181423,1.9245807743749124,0.4857006304305795,-0.3637415439195001,2.306445453055517
52,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.19782594157161
53,-0.9389487054555438,-0.2140750712671549,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-2.7780305899669133
54,-1.0656271795992571,-1.052718951626605,-1.0139866868579606,-0.5902222964379814,0.2764184327987845,-3.44613668172302
55,-0.0256441162486165,0.2855497084181423,0.2453993679561279,-0.5902222964379814,-0.3637415439195001,-0.44865888023182776
56,-0.0256441162486165,0.2855497084181423,1.9245807743749124,-0.1291124706371696,-0.3637415439195001,1.691632351987768
57,-0.0600676146572343,-0.6515407492431181,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-2.2597635395110984
58,-0.0256441162486165,0.2855497084181423,0.2453993679561279,-0.1291124706371696,-0.3637415439195001,0.012450945568984073
59,-0.0256441162486165,0.2855497084181423,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-1.28824958344122
60,-0.0256441162486165,0.2855497084181423,1.9245807743749124,1.7153268325660778,-0.3637415439195001,3.5360716551910154
61,-1.226139035036012,-1.5674635128087675,-0.8040890110556124,-0.6670739340714501,-0.8608157051198444,-5.125581198091686
62,-1.0656271795992571,-1.052718951626605,-1.0139866868579606,-0.5902222964379814,0.2764184327987845,-3.44613668172302
63,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.19782594157161
64,-0.0256441162486165,0.2855497084181423,1.9245807743749124,-0.4365190211710442,-0.3637415439195001,1.3842258014538937
65,-0.0256441162486165,0.2855497084181423,0.2453993679561279,-0.1291124706371696,-0.3637415439195001,0.012450945568984073
66,-0.0600676146572343,-0.9667041946666614,-1.0139866868579606,-0.7009967272455984,-0.3637415439195001,-3.1054967673469545
67,-0.0256441162486165,0.2855497084181423,1.9245807743749124,0.4857006304305795,-0.3637415439195001,2.306445453055517
68,-0.0600676146572343,-0.6515407492431181,-0.5941913352532643,-0.4365190211710442,-0.3637415439195001,-2.106060264244161
69,-0.0256441162486165,0.2855497084181423,0.2453993679561279,0.4857006304305795,-0.3637415439195001,0.6272640466367331
70,-0.0256441162486165,0.2855497084181423,1.9245807743749124,1.7153268325660778,-0.3637415439195001,3.5360716551910154
71,-0.0256441162486165,0.2855497084181423,0.2453993679561279,-0.5902222964379814,-0.3637415439195001,-0.44865888023182776
72,-0.0256441162486165,0.2855497084181423,1.9245807743749124,-0.1291124706371696,-0.3637415439195001,1.691632351987768
73,-0.0256441162486165,0.2855497084181423,0.2453993679561279,-0.4365190211710442,-0.3637415439195001,-0.29495560496489054
74,-1.3520306863589568,-1.7312611456914724,-0.5941913352532643,-0.5902222964379814,1.3130453566813616,-2.954660107060313
75,-0.8738391170369582,-0.6375969507515648,-1.0139866868579606,-0.5902222964379814,0.6174893090247079,-2.4981557420597573
76,1.46794230327501,1.19643254481817,1.9245807743749124,1.7153268325660778,-0.3637415439195001,5.94054091111467
77,1.46794230327501,1.19643254481817,0.2453993679561279,-0.4365190211710442,-0.3637415439195001,2.1095136509587635
78,-0.0600676146572343,0.4816028751608263,-1.0139866868579606,-0.658067882786278,-0.3637415439195001,-1.6142608530601468
79,-1.226139035036012,-1.75780476209708,-1.0139866868579606,-0.5902222964379814,-0.8608157051198444,-5.448968485548878
80,-0.2719196591491276,-0.5492302277809976,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-2.7891004141455675
81,-0.8738391170369582,-0.6485167929437451,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-3.147362723224918
82,-0.8738391170369582,-0.6485167929437451,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-3.147362723224918
83,-0.8738391170369582,-0.358048990631748,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-2.780043283279452
84,-0.9389487054555438,-0.5638460165613006,-0.8040890110556124,-0.6670739340714501,-0.3637415439195001,-3.337699211063407
85,-0.9389487054555438,0.3141092956899987,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-2.172994585376291
86,-1.226139035036012,-0.7546912585661754,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-4.025632458451098
87,-1.226139035036012,-0.7546912585661754,-1.0139866868579606,-0.6670739340714501,-0.6711524756963247,-4.333043390227923
88,0.4118293720986171,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.2520460210178443,3.137004132044198
89,0.4118293720986171,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.2520460210178443,3.137004132044198
90,0.4118293720986171,1.19643254481817,0.2453993679561279,4.174579236837074,2.2520460210178443,8.280286542727833
91,0.4118293720986171,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.2520460210178443,5.655776241672374
92,0.4118293720986171,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.2520460210178443,4.981443435247445
93,0.4118293720986171,1.19643254481817,0.2453993679561279,1.7153268325660778,2.2520460210178443,5.821034138456837
94,0.4118293720986171,1.19643254481817,1.9245807743749124,1.7153268325660778,2.2520460210178443,7.500215544875622
95,0.4118293720986171,1.19643254481817,1.9245807743749124,4.174579236837074,2.2520460210178443,9.959467949146617
96,0.4118293720986171,1.19643254481817,0.2453993679561279,-0.4365190211710442,2.2520460210178443,3.6691882847197155
97,0.4118293720986171,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.2520460210178443,3.137004132044198
98,0.4118293720986171,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.2520460210178443,4.981443435247445
99,0.4118293720986171,1.19643254481817,0.2453993679561279,-0.4365190211710442,2.2520460210178443,3.6691882847197155
100,0.4118293720986171,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.2520460210178443,3.97659483525359
101,0.4118293720986171,1.19643254481817,1.9245807743749124,0.4857006304305795,2.2520460210178443,6.270589342740124
102,0.4118293720986171,1.19643254481817,1.9245807743749124,1.7153268325660778,2.2520460210178443,7.500215544875622
103,0.4118293720986171,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.2520460210178443,3.7518172331119466
104,-1.0656271795992571,-0.9648562213726,-0.3842936594509162,-0.5902222964379814,-0.3637415439195001,-3.3687409007802547
105,0.4118293720986171,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.2520460210178443,4.981443435247445
106,0.4118293720986171,1.19643254481817,0.2453993679561279,1.7153268325660778,2.2520460210178443,5.821034138456837
107,0.4118293720986171,1.19643254481817,0.2453993679561279,0.4857006304305795,2.2520460210178443,4.591407936321339
108,0.4118293720986171,1.19643254481817,0.2453993679561279,0.4857006304305795,2.2520460210178443,4.591407936321339
109,0.4118293720986171,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.2520460210178443,2.829597581510323
110,0.4118293720986171,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.2520460210178443,5.348369691138499
111,0.4118293720986171,1.19643254481817,0.2453993679561279,4.174579236837074,2.2520460210178443,8.280286542727833
112,0.4118293720986171,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.2520460210178443,3.7518172331119466
113,0.4118293720986171,1.19643254481817,0.2453993679561279,1.7153268325660778,2.2520460210178443,5.821034138456837
114,0.4118293720986171,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.2520460210178443,2.829597581510323
115,0.4118293720986171,1.19643254481817,0.2453993679561279,-0.4365190211710442,2.2520460210178443,3.6691882847197155
116,0.4118293720986171,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.2520460210178443,3.97659483525359
117,0.4118293720986171,1.19643254481817,1.9245807743749124,0.4857006304305795,2.2520460210178443,6.270589342740124
118,0.4118293720986171,1.19643254481817,1.9245807743749124,4.174579236837074,2.2520460210178443,9.959467949146617
119,0.4118293720986171,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.2520460210178443,3.137004132044198
120,0.4118293720986171,1.19643254481817,0.2453993679561279,0.4857006304305795,2.2520460210178443,4.591407936321339
121,0.4118293720986171,1.19643254481817,1.9245807743749124,0.4857006304305795,2.2520460210178443,6.270589342740124
122,0.4118293720986171,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.2520460210178443,5.655776241672374
123,0.4118293720986171,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.2520460210178443,3.7518172331119466
124,0.4118293720986171,1.19643254481817,-0.5941913352532643,-0.5902222964379814,-0.2519557505461093,0.17189253467943222
125,0.4118293720986171,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.2520460210178443,2.829597581510323
126,0.4118293720986171,1.19643254481817,1.9245807743749124,1.7153268325660778,2.2520460210178443,7.500215544875622
127,0.4118293720986171,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.2520460210178443,4.981443435247445
128,0.4118293720986171,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.2520460210178443,3.7518172331119466
129,0.4118293720986171,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.2520460210178443,3.97659483525359
130,0.4118293720986171,1.19643254481817,1.9245807743749124,0.4857006304305795,2.2520460210178443,6.270589342740124
131,0.4118293720986171,1.19643254481817,1.9245807743749124,1.7153268325660778,2.2520460210178443,7.500215544875622
132,0.4118293720986171,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.2520460210178443,5.655776241672374
133,0.4118293720986171,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.2520460210178443,5.655776241672374
134,0.4118293720986171,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.2520460210178443,5.348369691138499
135,0.4118293720986171,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.2520460210178443,3.97659483525359
136,0.4118293720986171,1.19643254481817,0.2453993679561279,-0.4365190211710442,2.2520460210178443,3.6691882847197155
137,-0.8738391170369582,-0.4837111746279156,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-2.9057054672756197
138,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-3.1209743039381412
139,-1.2987234402518977,-1.9782175768069357,-1.2238843626603084,-0.7054997528881845,-0.8608157051198444,-6.067140837727171
140,-1.2987234402518977,-1.9782175768069357,-1.2238843626603084,-0.7054997528881845,-0.8608157051198444,-6.067140837727171
141,-0.9389487054555438,0.3141092956899987,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-2.669641574614456
142,1.7944737738938985,1.31487083321028,-0.5941913352532643,-0.4365190211710442,0.4187590096942354,2.4973932603741056
143,0.3587188316967497,1.19643254481817,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,0.006996200904173855
144,1.46794230327501,1.4785004685207976,-0.5941913352532643,-0.4365190211710442,-0.3637415439195001,1.5519908714519994
145,1.7944737738938985,1.19643254481817,0.2453993679561279,-0.4365190211710442,2.6544748771620514,5.454261542659204
146,0.4118293720986171,1.1999604938341053,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-0.3561606612827197
147,1.7944737738938985,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,4.614670839449811
148,-1.249940425364256,-1.8315556962873445,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-4.629651297262345
149,0.4118293720986171,1.1999604938341053,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,0.06363469032197666
150,-0.8738391170369582,-0.4837111746279156,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-2.9057054672756197
151,1.0153224756279844,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.6544748771620514,5.987365394921019
152,0.0357280637713191,-0.3459531654342559,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,1.3135394190748062
153,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.6544748771620514,4.142926091717772
154,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,3.8355195411838974
155,1.0153224756279844,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.6544748771620514,5.987365394921019
156,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,7.276511302413697
157,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.6544748771620514,4.982516794927164
158,1.0153224756279844,1.19643254481817,0.2453993679561279,1.7153268325660778,2.6544748771620514,6.826956098130411
159,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.5902222964379814,2.6544748771620514,4.521406969126351
160,-1.0656271795992571,-0.9648562213726,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-4.075285565820768
161,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.5902222964379814,2.6544748771620514,4.521406969126351
162,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,3.8355195411838974
163,-0.8738391170369582,-0.6515407492431181,-0.5941913352532643,-0.4365190211710442,-0.3637415439195001,-2.9198317666238847
164,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,7.276511302413697
165,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.5902222964379814,2.6544748771620514,3.68181626591696
166,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.6544748771620514,4.982516794927164
167,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.6544748771620514,4.142926091717772
168,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.6469569216186244
169,-0.8738391170369582,-0.7283156397327553,-0.8040890110556124,-0.6670739340714501,-0.8608157051198444,-3.9341334070166205
170,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.6544748771620514,6.661698201345949
171,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.6544748771620514,4.142926091717772
172,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,7.276511302413697
173,-0.8738391170369582,-0.7283156397327553,-0.8040890110556124,-0.6670739340714501,-0.8608157051198444,-3.9341334070166205
174,1.0153224756279844,1.19643254481817,1.9245807743749124,4.174579236837074,2.6544748771620514,10.965389908820192
175,0.0357280637713191,-0.3459531654342559,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,1.3135394190748062
176,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.6544748771620514,4.982516794927164
177,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.6670739340714501,-0.2519557505461093,-3.5351711282452336
178,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.5902222964379814,2.6544748771620514,3.68181626591696
179,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,3.8355195411838974
180,-0.8738391170369582,-0.6515407492431181,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-3.073535041890822
181,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.6544748771620514,6.354291650812074
182,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,7.276511302413697
183,-0.8738391170369582,-0.6550686982590532,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-3.496858342511454
184,1.0153224756279844,1.19643254481817,1.9245807743749124,1.7153268325660778,2.6544748771620514,8.506137504549196
185,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.4365190211710442,2.6544748771620514,4.67511024439329
186,1.0153224756279844,1.19643254481817,0.2453993679561279,0.4857006304305795,2.6544748771620514,5.597329895994912
187,1.0153224756279844,1.19643254481817,0.2453993679561279,0.4857006304305795,2.6544748771620514,5.597329895994912
188,1.0153224756279844,1.19643254481817,1.9245807743749124,1.7153268325660778,2.6544748771620514,8.506137504549196
189,-1.226139035036012,-0.7546912585661754,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-3.605837106846402
190,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,3.8355195411838974
191,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.6544748771620514,6.661698201345949
192,1.0153224756279844,1.19643254481817,0.2453993679561279,0.4857006304305795,2.6544748771620514,5.597329895994912
193,1.0153224756279844,1.19643254481817,1.9245807743749124,4.174579236837074,2.6544748771620514,10.965389908820192
194,1.0153224756279844,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.6544748771620514,4.757739192785521
195,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.19782594157161
196,-0.8738391170369582,-0.6515407492431181,-0.8040890110556124,-0.5902222964379814,-0.3637415439195001,-3.28343271769317
197,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.6544748771620514,6.354291650812074
198,-0.9389487054555438,0.3141092956899987,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-2.5927899369809873
199,-0.9389487054555438,0.3141092956899987,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-2.5927899369809873
200,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.4365190211710442,2.6544748771620514,4.67511024439329
201,1.0153224756279844,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.6544748771620514,5.987365394921019
202,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.6544748771620514,4.142926091717772
203,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.6544748771620514,6.661698201345949
204,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.6544748771620514,4.982516794927164
205,-0.8738391170369582,-0.6515407492431181,0.2453993679561279,-0.4365190211710442,-0.3637415439195001,-2.0802410634144923
206,1.0153224756279844,1.19643254481817,1.9245807743749124,4.174579236837074,2.6544748771620514,10.965389908820192
207,1.0153224756279844,1.19643254481817,0.2453993679561279,1.7153268325660778,2.6544748771620514,6.826956098130411
208,1.0153224756279844,1.19643254481817,1.9245807743749124,4.174579236837074,2.6544748771620514,10.965389908820192
209,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-3.5701052839851557
210,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.6544748771620514,6.661698201345949
211,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.19782594157161
212,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.1291124706371696,2.6544748771620514,4.142926091717772
213,1.0153224756279844,1.19643254481817,1.9245807743749124,1.7153268325660778,2.6544748771620514,8.506137504549196
214,1.0153224756279844,1.19643254481817,1.9245807743749124,1.7153268325660778,2.6544748771620514,8.506137504549196
215,1.0153224756279844,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.6544748771620514,5.987365394921019
216,1.0153224756279844,1.19643254481817,0.2453993679561279,1.7153268325660778,2.6544748771620514,6.826956098130411
217,-0.8738391170369582,-0.7283156397327553,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-3.1503099323804595
218,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.1291124706371696,2.6544748771620514,6.661698201345949
219,-0.9389487054555438,-0.2140750712671549,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.19782594157161
220,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.6544748771620514,6.354291650812074
221,1.0153224756279844,1.19643254481817,1.9245807743749124,1.7153268325660778,2.6544748771620514,8.506137504549196
222,-0.8738391170369582,-0.6515407492431181,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-3.073535041890822
223,-1.226139035036012,-0.7546912585661754,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-4.025632458451098
224,-0.8738391170369582,-0.4837111746279156,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-3.325500818880316
225,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,3.8355195411838974
226,1.0153224756279844,1.19643254481817,0.2453993679561279,0.4857006304305795,2.6544748771620514,5.597329895994912
227,1.0153224756279844,1.19643254481817,1.9245807743749124,1.7153268325660778,2.6544748771620514,8.506137504549196
228,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,7.276511302413697
229,1.0153224756279844,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.6544748771620514,4.757739192785521
230,1.0153224756279844,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.6544748771620514,4.757739192785521
231,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.1291124706371696,2.6544748771620514,4.982516794927164
232,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-3.6469569216186244
233,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,7.276511302413697
234,1.0153224756279844,1.19643254481817,0.2453993679561279,0.4857006304305795,2.6544748771620514,5.597329895994912
235,1.0153224756279844,1.19643254481817,0.2453993679561279,-0.4365190211710442,2.6544748771620514,4.67511024439329
236,1.0153224756279844,1.19643254481817,0.2453993679561279,0.4857006304305795,2.6544748771620514,5.597329895994912
237,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,7.276511302413697
238,-0.8738391170369582,-0.4837111746279156,0.2453993679561279,-0.5902222964379814,-0.3637415439195001,-2.0661147640662274
239,-1.226139035036012,-1.371578343638271,-1.0139866868579606,-0.6670739340714501,-0.8608157051198444,-5.139593704723538
240,-1.0656271795992571,-0.9648562213726,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-4.075285565820768
