,graphics_card_score,cpu_score,ram,storage_score,resolution_score,screen_size_score,total
42,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-1.7008683720502433,-5.270973656035399
43,-0.025644116248616556,0.28554970841814237,1.9245807743749124,4.174579236837074,-0.3637415439195001,-0.2131902093649417,5.782133850097071
44,-1.2613493562653981,-1.8903548465529307,-0.5941913352532643,-0.6670739340714501,-0.8608157051198444,-1.7008683720502433,-6.97465354931313
45,-1.3659967914275961,-2.16973480910056,-1.2238843626603084,-0.7247126622965516,-0.3637415439195001,-1.7008683720502433,-7.54893854145476
46,-1.3284260017359046,-2.017361011126597,-0.5941913352532643,-0.6670739340714501,-0.8608157051198444,-1.7008683720502433,-7.168736359357304
47,-0.060067614657234314,-0.9667041946666614,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-3.2079125459042794
48,-0.025644116248616556,0.28554970841814237,0.24539936795612793,1.7153268325660778,-0.3637415439195001,-0.2131902093649417,1.6437000394072894
49,-1.226139035036012,-1.5674635128087675,-1.0139866868579606,-0.6670739340714501,-0.8608157051198444,-0.2131902093649417,-5.548669083258976
50,-0.060067614657234314,-0.6515407492431181,-0.5941913352532643,0.4857006304305795,-0.3637415439195001,-0.2131902093649417,-1.397030822007479
51,-0.025644116248616556,0.28554970841814237,1.9245807743749124,0.4857006304305795,-0.3637415439195001,-0.2131902093649417,2.0932552436905754
52,-0.9389487054555438,-0.21407507126715494,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,1.3674678384881924,-1.8303581030834175
53,-0.9389487054555438,-0.21407507126715494,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-0.2131902093649417,-2.991220799331855
54,-1.0656271795992571,-1.052718951626605,-1.0139866868579606,-0.5902222964379814,0.2764184327987845,-2.1657677978894,-5.61190447961242
55,-0.025644116248616556,0.28554970841814237,0.24539936795612793,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-0.6618490895967695
56,-0.025644116248616556,0.28554970841814237,1.9245807743749124,-0.12911247063716963,-0.3637415439195001,-0.2131902093649417,1.4784421426228262
57,-0.060067614657234314,-0.6515407492431181,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-2.4729537488760402
58,-0.025644116248616556,0.28554970841814237,0.24539936795612793,-0.12911247063716963,-0.3637415439195001,-0.2131902093649417,-0.2007392637959577
59,-0.025644116248616556,0.28554970841814237,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-1.5014397928061616
60,-0.025644116248616556,0.28554970841814237,1.9245807743749124,1.7153268325660778,-0.3637415439195001,-0.2131902093649417,3.3228814458260736
61,-1.226139035036012,-1.5674635128087675,-0.8040890110556124,-0.6670739340714501,-0.8608157051198444,-0.2131902093649417,-5.338771407456627
62,-1.0656271795992571,-1.052718951626605,-1.0139866868579606,-0.5902222964379814,0.2764184327987845,-2.1657677978894,-5.61190447961242
63,-0.9389487054555438,-0.21407507126715494,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,1.3674678384881924,-1.8303581030834175
64,-0.025644116248616556,0.28554970841814237,1.9245807743749124,-0.4365190211710442,-0.3637415439195001,-0.2131902093649417,1.171035592088952
65,-0.025644116248616556,0.28554970841814237,0.24539936795612793,-0.12911247063716963,-0.3637415439195001,-0.2131902093649417,-0.2007392637959577
66,-0.060067614657234314,-0.9667041946666614,-1.0139866868579606,-0.7009967272455984,-0.3637415439195001,-0.2131902093649417,-3.3186869767118963
67,-0.025644116248616556,0.28554970841814237,1.9245807743749124,0.4857006304305795,-0.3637415439195001,-0.2131902093649417,2.0932552436905754
68,-0.060067614657234314,-0.6515407492431181,-0.5941913352532643,-0.4365190211710442,-0.3637415439195001,-0.2131902093649417,-2.319250473609103
69,-0.025644116248616556,0.28554970841814237,0.24539936795612793,0.4857006304305795,-0.3637415439195001,-0.2131902093649417,0.41407383727179137
70,-0.025644116248616556,0.28554970841814237,1.9245807743749124,1.7153268325660778,-0.3637415439195001,-0.2131902093649417,3.3228814458260736
71,-0.025644116248616556,0.28554970841814237,0.24539936795612793,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-0.6618490895967695
72,-0.025644116248616556,0.28554970841814237,1.9245807743749124,-0.12911247063716963,-0.3637415439195001,-0.2131902093649417,1.4784421426228262
73,-0.025644116248616556,0.28554970841814237,0.24539936795612793,-0.4365190211710442,-0.3637415439195001,-0.2131902093649417,-0.5081458143298323
74,-1.3520306863589568,-1.7312611456914724,-0.5941913352532643,-0.5902222964379814,1.3130453566813616,-2.630667223728557,-5.58532733078887
75,-0.8738391170369582,-0.6375969507515648,-1.0139866868579606,-0.5902222964379814,0.6174893090247079,-2.351727568225062,-4.849883310284819
76,1.46794230327501,1.19643254481817,1.9245807743749124,1.7153268325660778,-0.3637415439195001,1.3674678384881924,7.3080087496028625
77,1.46794230327501,1.19643254481817,0.24539936795612793,-0.4365190211710442,-0.3637415439195001,1.3674678384881924,3.476981489446956
78,-0.060067614657234314,0.48160287516082634,-1.0139866868579606,-0.658067882786278,-0.3637415439195001,-0.2131902093649417,-1.8274510624250886
79,-1.226139035036012,-1.75780476209708,-1.0139866868579606,-0.5902222964379814,-0.8608157051198444,-0.2131902093649417,-5.66215869491382
80,-0.27191965914912763,-0.5492302277809976,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-3.0022906235105093
81,-0.8738391170369582,-0.6485167929437451,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-1.7008683720502433,-4.848231095275161
82,-0.8738391170369582,-0.6485167929437451,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-1.7008683720502433,-4.848231095275161
83,-0.8738391170369582,-0.35804899063174805,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-2.993233492644394
84,-0.9389487054555438,-0.5638460165613006,-0.8040890110556124,-0.6670739340714501,-0.3637415439195001,-0.2131902093649417,-3.5508894204283488
85,-0.9389487054555438,0.3141092956899987,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-1.7008683720502433,-3.8738629574265344
86,-1.226139035036012,-0.7546912585661754,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-0.2131902093649417,-4.23882266781604
87,-1.226139035036012,-0.7546912585661754,-1.0139866868579606,-0.6670739340714501,-0.6711524756963247,1.3674678384881924,-2.9655755517397306
88,0.41182937209861714,1.19643254481817,-0.5941913352532643,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,2.923813922679256
89,0.41182937209861714,1.19643254481817,-0.5941913352532643,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,2.923813922679256
90,0.41182937209861714,1.19643254481817,0.24539936795612793,4.174579236837074,2.2520460210178443,-0.2131902093649417,8.06709633336289
91,0.41182937209861714,1.19643254481817,1.9245807743749124,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,5.442586032307433
92,0.41182937209861714,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.2520460210178443,-0.2131902093649417,4.768253225882503
93,0.41182937209861714,1.19643254481817,0.24539936795612793,1.7153268325660778,2.2520460210178443,-0.2131902093649417,5.607843929091896
94,0.41182937209861714,1.19643254481817,1.9245807743749124,1.7153268325660778,2.2520460210178443,-0.2131902093649417,7.28702533551068
95,0.41182937209861714,1.19643254481817,1.9245807743749124,4.174579236837074,2.2520460210178443,-0.2131902093649417,9.746277739781675
96,0.41182937209861714,1.19643254481817,0.24539936795612793,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,3.4559980753547737
97,0.41182937209861714,1.19643254481817,-0.5941913352532643,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,2.923813922679256
98,0.41182937209861714,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.2520460210178443,-0.2131902093649417,4.768253225882503
99,0.41182937209861714,1.19643254481817,0.24539936795612793,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,3.4559980753547737
100,0.41182937209861714,1.19643254481817,0.24539936795612793,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,3.763404625888648
101,0.41182937209861714,1.19643254481817,1.9245807743749124,0.4857006304305795,2.2520460210178443,-0.2131902093649417,6.057399133375182
102,0.41182937209861714,1.19643254481817,1.9245807743749124,1.7153268325660778,2.2520460210178443,-0.2131902093649417,7.28702533551068
103,0.41182937209861714,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.2520460210178443,-0.2131902093649417,3.5386270237470048
104,-1.0656271795992571,-0.9648562213726001,-0.38429365945091626,-0.5902222964379814,-0.3637415439195001,1.3674678384881924,-2.0012730622920625
105,0.41182937209861714,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.2520460210178443,-0.2131902093649417,4.768253225882503
106,0.41182937209861714,1.19643254481817,0.24539936795612793,1.7153268325660778,2.2520460210178443,-0.2131902093649417,5.607843929091896
107,0.41182937209861714,1.19643254481817,0.24539936795612793,0.4857006304305795,2.2520460210178443,-0.2131902093649417,4.3782177269563975
108,0.41182937209861714,1.19643254481817,0.24539936795612793,0.4857006304305795,2.2520460210178443,-0.2131902093649417,4.3782177269563975
109,0.41182937209861714,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,2.6164073721453813
110,0.41182937209861714,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,5.135179481773558
111,0.41182937209861714,1.19643254481817,0.24539936795612793,4.174579236837074,2.2520460210178443,-0.2131902093649417,8.06709633336289
112,0.41182937209861714,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.2520460210178443,-0.2131902093649417,3.5386270237470048
113,0.41182937209861714,1.19643254481817,0.24539936795612793,1.7153268325660778,2.2520460210178443,-0.2131902093649417,5.607843929091896
114,0.41182937209861714,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,2.6164073721453813
115,0.41182937209861714,1.19643254481817,0.24539936795612793,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,3.4559980753547737
116,0.41182937209861714,1.19643254481817,0.24539936795612793,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,3.763404625888648
117,0.41182937209861714,1.19643254481817,1.9245807743749124,0.4857006304305795,2.2520460210178443,-0.2131902093649417,6.057399133375182
118,0.41182937209861714,1.19643254481817,1.9245807743749124,4.174579236837074,2.2520460210178443,-0.2131902093649417,9.746277739781675
119,0.41182937209861714,1.19643254481817,-0.5941913352532643,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,2.923813922679256
120,0.41182937209861714,1.19643254481817,0.24539936795612793,0.4857006304305795,2.2520460210178443,-0.2131902093649417,4.3782177269563975
121,0.41182937209861714,1.19643254481817,1.9245807743749124,0.4857006304305795,2.2520460210178443,-0.2131902093649417,6.057399133375182
122,0.41182937209861714,1.19643254481817,1.9245807743749124,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,5.442586032307433
123,0.41182937209861714,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.2520460210178443,-0.2131902093649417,3.5386270237470048
124,0.41182937209861714,1.19643254481817,-0.5941913352532643,-0.5902222964379814,-0.2519557505461093,-0.2131902093649417,-0.04129767468550949
125,0.41182937209861714,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,2.6164073721453813
126,0.41182937209861714,1.19643254481817,1.9245807743749124,1.7153268325660778,2.2520460210178443,-0.2131902093649417,7.28702533551068
127,0.41182937209861714,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.2520460210178443,-0.2131902093649417,4.768253225882503
128,0.41182937209861714,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.2520460210178443,-0.2131902093649417,3.5386270237470048
129,0.41182937209861714,1.19643254481817,0.24539936795612793,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,3.763404625888648
130,0.41182937209861714,1.19643254481817,1.9245807743749124,0.4857006304305795,2.2520460210178443,-0.2131902093649417,6.057399133375182
131,0.41182937209861714,1.19643254481817,1.9245807743749124,1.7153268325660778,2.2520460210178443,-0.2131902093649417,7.28702533551068
132,0.41182937209861714,1.19643254481817,1.9245807743749124,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,5.442586032307433
133,0.41182937209861714,1.19643254481817,1.9245807743749124,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,5.442586032307433
134,0.41182937209861714,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,5.135179481773558
135,0.41182937209861714,1.19643254481817,0.24539936795612793,-0.12911247063716963,2.2520460210178443,-0.2131902093649417,3.763404625888648
136,0.41182937209861714,1.19643254481817,0.24539936795612793,-0.4365190211710442,2.2520460210178443,-0.2131902093649417,3.4559980753547737
137,-0.8738391170369582,-0.48371117462791563,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-3.1188956766405616
138,-0.9389487054555438,-0.21407507126715494,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-3.334164513303083
139,-1.2987234402518975,-1.9782175768069354,-1.2238843626603084,-0.7054997528881845,-0.8608157051198444,-0.2131902093649417,-6.280331047092111
140,-1.2987234402518975,-1.9782175768069354,-1.2238843626603084,-0.7054997528881845,-0.8608157051198444,-0.2131902093649417,-6.280331047092111
141,-0.9389487054555438,0.3141092956899987,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-0.2131902093649417,-2.8828317839793978
142,1.7944737738938985,1.3148708332102799,-0.5941913352532643,-0.4365190211710442,0.4187590096942354,-0.2131902093649417,2.2842030510091638
143,0.35871883169674973,1.19643254481817,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,1.3674678384881924,1.3744640393923664
144,1.46794230327501,1.4785004685207976,-0.5941913352532643,-0.4365190211710442,-0.3637415439195001,-0.2131902093649417,1.3388006620870576
145,1.7944737738938985,1.19643254481817,0.24539936795612793,-0.4365190211710442,2.6544748771620514,1.3674678384881924,6.821729381147396
146,0.41182937209861714,1.1999604938341053,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-0.5693508706476614
147,1.7944737738938985,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,4.40148063008487
148,-1.249940425364256,-1.8315556962873443,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-1.7008683720502433,-6.330519669312588
149,0.41182937209861714,1.1999604938341053,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,0.2517092164742168,0.31534390679619345
150,-0.8738391170369582,-0.48371117462791563,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-3.1188956766405616
151,1.0153224756279844,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.6544748771620514,-0.2131902093649417,5.774175185556078
152,0.03572806377131911,-0.34595316543425597,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,1.1003492097098646
153,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,3.9297358823528303
154,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,3.6223293318189556
155,1.0153224756279844,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.6544748771620514,-0.2131902093649417,5.774175185556078
156,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,-0.2131902093649417,7.0633210930487556
157,1.0153224756279844,1.19643254481817,0.24539936795612793,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,4.769326585562222
158,1.0153224756279844,1.19643254481817,0.24539936795612793,1.7153268325660778,2.6544748771620514,-0.2131902093649417,6.61376588876547
159,1.0153224756279844,1.19643254481817,0.24539936795612793,-0.5902222964379814,2.6544748771620514,-0.2131902093649417,4.30821675976141
160,-1.0656271795992571,-0.9648562213726001,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,1.3674678384881924,-2.707817727332576
161,1.0153224756279844,1.19643254481817,0.24539936795612793,-0.5902222964379814,2.6544748771620514,-0.2131902093649417,4.30821675976141
162,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,3.6223293318189556
163,-0.8738391170369582,-0.6515407492431181,-0.5941913352532643,-0.4365190211710442,-0.3637415439195001,-1.7008683720502433,-4.6207001386741275
164,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,-0.2131902093649417,7.0633210930487556
165,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.5902222964379814,2.6544748771620514,-0.2131902093649417,3.468626056552018
166,1.0153224756279844,1.19643254481817,0.24539936795612793,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,4.769326585562222
167,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,3.9297358823528303
168,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-0.2131902093649417,-3.860147130983566
169,-0.8738391170369582,-0.7283156397327553,-0.8040890110556124,-0.6670739340714501,-0.8608157051198444,-0.2131902093649417,-4.147323616381562
170,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,6.448507991981008
171,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,3.9297358823528303
172,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,-0.2131902093649417,7.0633210930487556
173,-0.8738391170369582,-0.7283156397327553,-0.8040890110556124,-0.6670739340714501,-0.8608157051198444,-0.2131902093649417,-4.147323616381562
174,1.0153224756279844,1.19643254481817,1.9245807743749124,4.174579236837074,2.6544748771620514,-0.2131902093649417,10.75219969945525
175,0.03572806377131911,-0.34595316543425597,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,1.1003492097098646
176,1.0153224756279844,1.19643254481817,0.24539936795612793,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,4.769326585562222
177,-0.8738391170369582,-0.7283156397327553,-1.0139866868579606,-0.6670739340714501,-0.2519557505461093,-2.351727568225062,-5.886898696470295
178,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.5902222964379814,2.6544748771620514,-0.2131902093649417,3.468626056552018
179,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,3.6223293318189556
180,-0.8738391170369582,-0.6515407492431181,-0.5941913352532643,-0.5902222964379814,-0.3637415439195001,-1.7008683720502433,-4.774403413941066
181,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,6.141101441447133
182,1.0153224756279844,1.19643254481817,1.9245807743749124,0.4857006304305795,2.6544748771620514,-0.2131902093649417,7.0633210930487556
183,-0.8738391170369582,-0.6550686982590532,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-1.7008683720502433,-5.197726714561697
184,1.0153224756279844,1.19643254481817,1.9245807743749124,1.7153268325660778,2.6544748771620514,-0.2131902093649417,8.292947295184254
185,1.0153224756279844,1.19643254481817,0.24539936795612793,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,4.461920035028348
186,1.0153224756279844,1.19643254481817,0.24539936795612793,0.4857006304305795,2.6544748771620514,-0.2131902093649417,5.384139686629971
187,1.0153224756279844,1.19643254481817,0.24539936795612793,0.4857006304305795,2.6544748771620514,-0.2131902093649417,5.384139686629971
188,1.0153224756279844,1.19643254481817,1.9245807743749124,1.7153268325660778,2.6544748771620514,-0.2131902093649417,8.292947295184254
189,-1.226139035036012,-0.7546912585661754,-0.5941913352532643,-0.6670739340714501,-0.3637415439195001,-1.7008683720502433,-5.306705478896646
190,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,3.6223293318189556
191,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,6.448507991981008
192,1.0153224756279844,1.19643254481817,0.24539936795612793,0.4857006304305795,2.6544748771620514,-0.2131902093649417,5.384139686629971
193,1.0153224756279844,1.19643254481817,1.9245807743749124,4.174579236837074,2.6544748771620514,-0.2131902093649417,10.75219969945525
194,1.0153224756279844,1.19643254481817,-0.5941913352532643,0.4857006304305795,2.6544748771620514,-0.2131902093649417,4.5445489834205794
195,-0.9389487054555438,-0.21407507126715494,-1.0139866868579606,-0.6670739340714501,-0.3637415439195001,-1.7008683720502433,-4.898694313621853
196,-0.8738391170369582,-0.6515407492431181,-0.8040890110556124,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-3.496622927058112
197,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,6.141101441447133
198,-0.9389487054555438,0.3141092956899987,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-2.805980146345929
199,-0.9389487054555438,0.3141092956899987,-1.0139866868579606,-0.5902222964379814,-0.3637415439195001,-0.2131902093649417,-2.805980146345929
200,1.0153224756279844,1.19643254481817,0.24539936795612793,-0.4365190211710442,2.6544748771620514,-0.2131902093649417,4.461920035028348
201,1.0153224756279844,1.19643254481817,-0.5941913352532643,1.7153268325660778,2.6544748771620514,-0.2131902093649417,5.774175185556078
202,1.0153224756279844,1.19643254481817,-0.5941913352532643,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,3.9297358823528303
203,1.0153224756279844,1.19643254481817,1.9245807743749124,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,6.448507991981008
204,1.0153224756279844,1.19643254481817,0.24539936795612793,-0.12911247063716963,2.6544748771620514,-0.2131902093649417,4.769326585562222
